,candidate_id,candidate,party,party_id,votes,gender,is_winner,father,qualification,institution,address,spouse,experience,province,district,constituency,votes_cast,total_voters,education_category,latitude,longitude
687,342575,Surya Dev Yadav,Swatantra,,6,M,False,Jaylal Yadav,साक्षर,,Siraha,Ratan Devi Yadav,समाजसेवी,Madhesh,Siraha,Siraha-3,70638,111487,Literate / Non-Formal,26.65,86.2833
688,342104,Se. Jahur,Swatantra,,6,M,False,से. मजलुम,९ कक्षा पास,विहार,Siraha Siraha Municipality Ramaul,सरवरी  खातुन,समाजसेवी,Madhesh,Siraha,Siraha-3,70638,111487,Secondary Education (Grade 9-10 / SLC / SEE),26.65,86.2833
689,341676,Ram Pukar Kamati,Swatantra,,5,M,False,Brahm Dev Kamait,स्नातक,TU,Siraha,Sarita Kapar,समाजसे्वी,Madhesh,Siraha,Siraha-3,70638,111487,Bachelor's Degree,26.65,86.2833
690,341808,Rakesh Kumar Yadav,Swatantra,,5,M,False,Ram Ashish Yadav,स्नातक,TU,Siraha,Rinku Kumari Yadav,समाजसेबी,Madhesh,Siraha,Siraha-3,70638,111487,Bachelor's Degree,26.65,86.2833
691,341378,Dipendara Kumar Yadav,Swatantra,,4,M,False,वीरेन्द्र कुमार यादव,स्नातक,TU,Siraha Goalbazar Municipal Magistrate Tol,नीलम कुमारी ढकाल (यादव),राष्ट्र समाचार समितको केन्द्रिय बोर्ड सदस्य पदमा काम गरेको अनुभव,Madhesh,Siraha,Siraha-3,70638,111487,Bachelor's Degree,26.65,86.2833
692,342680,Ramesh Chandra Sharma,Swatantra,,4,M,False,Laxman Thakur,sLC,च.मा.वि. सिराहा,Siraha,,समाजसेवी,Madhesh,Siraha,Siraha-3,70638,111487,Secondary Education (Grade 9-10 / SLC / SEE),26.65,86.2833
693,341034,Pradeep Kumar Shrestha,Swatantra,,3,M,False,हरि बहदुर श्रेष्ठ,inter,विहार,Siraha Goalbazar Municipality Chauharwa,सुमिता  श्रेष्ठ,राजनीतिक,Madhesh,Siraha,Siraha-3,70638,111487,Higher Secondary / Intermediate (10+2 / PCL),26.65,86.2833
694,342728,Rajesh‍vara Yadav,Swatantra,,3,M,False,रुप लाल यादव,साक्षर,,Siraha Siraha Municipality Lagdi Gadiani,निरो देवी यादव,समाजसेवी,Madhesh,Siraha,Siraha-3,70638,111487,Literate / Non-Formal,26.65,86.2833
695,341117,Sumit Shrestha,Swatantra,,3,M,False,Shyam Kumar Shrestha,मास्टर डिग्री,TU,Siraha,,राजनीति र व्यवसाय,Madhesh,Siraha,Siraha-3,70638,111487,Master's Degree,26.65,86.2833
696,340942,Jivachha Kumara Yadav,Swatantra,,2,M,False,राम सुन्दर यादव,HA,आई एच आर टी जनकपुर,Siraha Siraha Municipality,सुनिता कुमारी यादव,राजनीतिक र कृषि तथा construction work,Madhesh,Siraha,Siraha-3,70638,111487,Diploma / Certificate Level,26.65,86.2833
697,341884,Manchan Mahato,Swatantra,,1,M,False,Ram Chandra Mahato,B.ed,TU,Siraha,Rajeshwari Kumar Singh,समाजसेवी,Madhesh,Siraha,Siraha-3,70638,111487,Bachelor's Degree,26.65,86.2833
698,341083,Satish Chandra Singh,Swatantra,,1,M,False,Ganga Prasad Mahato,मास्तर डिग्री,TU,Siraha,,राजनीतिक र कृषि तथा व्यापार,Madhesh,Siraha,Siraha-3,70638,111487,Master's Degree,26.65,86.2833
699,341713,Tapeshvara Yadav,Rastriya Swatantra Party,2528.0,36210,M,True,सत्यनारायण  यादव,सिभिल ईन्जीनियर,TU,Siraha Naraha Rural Municipality Naraha,,,Madhesh,Siraha,Siraha-4,63165,106047,Bachelor's Degree,26.6333,86.2
700,340961,Ajay Shankar Nayak,Nepali Communist Party,2557.0,7972,M,False,Ram Sharan ____ (Nayak),स्‍नातक,त्रि.वि.वि.,Siraha,Sanjila Kumari Gai Nayak,,Madhesh,Siraha,Siraha-4,63165,106047,Bachelor's Degree,26.6333,86.2
701,340417,Birendra Prasad Mahato,Janamat Party,2585.0,5041,M,False,Ram Ashis Sah,पि.एच.डी,रसिया,Siraha,Kriti Kumari Mahato,,Madhesh,Siraha,Siraha-4,63165,106047,Doctorate / PhD,26.6333,86.2
702,342560,Dharmanath Prasad Sah,Nepal Communist Party (Ekikrit Marxbadi Leninbadi),2598.0,4227,M,False,Kasturi Sah,स्‍नातक कानुन,TU,Kathmandu,Raj Kumari Sah,,Madhesh,Siraha,Siraha-4,63165,106047,Bachelor's Degree,26.6333,86.2
703,341888,Chandra Kala Kumari Yadav,Nepali Congress,2583.0,4061,F,False,Rajendra Yadav,S.L.C,बर्छवा मा.वि. नरहा,Siraha,Ganesh Kumar Yadav,,Madhesh,Siraha,Siraha-4,63165,106047,Secondary Education (Grade 9-10 / SLC / SEE),26.6333,86.2
704,339524,Raj Kishor Yadav,"Janata Samajbadi Party, Nepal",2542.0,3484,M,False,Ganga Ram Yadav,स्‍नातक,पंजाप एयरक्राफ्ट ईन्जि. कलेज भारत (पंजाव),Siraha,Sarita Kumari Yadav,,Madhesh,Siraha,Siraha-4,63165,106047,Bachelor's Degree,26.6333,86.2
705,342261,Bharat Sah,Swatantra,,511,M,False,Vaijnath Sah Teli,९ पास,मोहन मा.वि.,Siraha, ,,Madhesh,Siraha,Siraha-4,63165,106047,Secondary Education (Grade 9-10 / SLC / SEE),26.6333,86.2
706,339452,Suvendra Kumar Sah,Rastriya Prajatantra Party,2604.0,283,M,False,प्रमेश्‍वर  साह,स्‍नातक,TU,Siraha Kalyanpur Municipality Kalyanpur,रीना कुमारी साह,,Madhesh,Siraha,Siraha-4,63165,106047,Bachelor's Degree,26.6333,86.2
707,341327,Bishvendra Paswan,Bahujan Shakti Party,2536.0,279,M,False,विलट  पासवान,एल.एल.बि.,"पटना युनिर्वासिटि, भारत",Siraha Mirchaiya Municipality Matierwa,रामकुमारी देवी पासवान,,Madhesh,Siraha,Siraha-4,63165,106047,Bachelor's Degree,26.6333,86.2
708,342619,Dilip Kumar Mahara,Bahujan Ekata Party Nepal (Ekal Chunab Chinha),2567.0,241,M,False,विन्देश्‍वर  महरा,+2,युनिभर्सल एकेडेमी जनकपुर,Siraha Kalyanpur Municipality Rampura,इन्दुर देवी महरा,,Madhesh,Siraha,Siraha-4,63165,106047,Higher Secondary / Intermediate (10+2 / PCL),26.6333,86.2
709,340799,Vinaya Pravin,Ujyalo Nepal Party,2566.0,207,M,False,जमुना साह तेली,एम.पि.ए.,TU,Siraha Kalyanpur Municipality,,,Madhesh,Siraha,Siraha-4,63165,106047,Master's Degree,26.6333,86.2
710,342743,Pankaj Kumar Thakur,Shram Sanskriti Party,2501.0,160,M,False,Kamal Kumar Thakur,‌+2,मोहन मा.वि. मिर्चैया,Siraha,,,Madhesh,Siraha,Siraha-4,63165,106047,Higher Secondary / Intermediate (10+2 / PCL),26.6333,86.2
711,342709,Moibarain Ansari,Swatantra,,90,M,False,इनुस  मियाँ,+2,जनता उच्च माध्यमिक विद्यालय गोलबजार,Siraha Naraha Rural Municipality Khoria,- - -,,Madhesh,Siraha,Siraha-4,63165,106047,Higher Secondary / Intermediate (10+2 / PCL),26.6333,86.2
712,342748,Jeevan Kumar Mehara,Nepal Communist Party (Maoist),2526.0,57,M,False,विपतिया  मेहरा,s.l.c,मोहन मा.वि. मिर्चैया,Siraha Mirchaiya Municipality Raghopur,,,Madhesh,Siraha,Siraha-4,63165,106047,Secondary Education (Grade 9-10 / SLC / SEE),26.6333,86.2
713,341652,Rameshvara Sah,Nepal Majdur Kisan Party,2578.0,42,M,False,राम भवन साह,साधारण लेखपढ,,Siraha Kalyanpur Municipality Bangthiya,दलितिया देवी साह,,Madhesh,Siraha,Siraha-4,63165,106047,Literate / Non-Formal,26.6333,86.2
714,342497,Rupesh Kumar Mandal,Swatantra,,31,M,False,Shreedev Mandal,८ कक्षा,रामदुलारी मा.वि. कल्याणपुर,Siraha,,,Madhesh,Siraha,Siraha-4,63165,106047,Basic Education (Up to Grade 8),26.6333,86.2
715,340180,Kishori Yadav,Swatantra,,28,M,False,Bilat Yadav,S.L.C,कल्याणपुर मा.वि.,Siraha,Pramila Devi Yadav,,Madhesh,Siraha,Siraha-4,63165,106047,Secondary Education (Grade 9-10 / SLC / SEE),26.6333,86.2
716,341122,Phuladeva Thakura Hajam,Swatantra,,27,M,False,वासुदेव  ठाकुर हजाम,स्‍नातक,बर्छवा कलेज,Siraha Mirchaiya Municipality Majhauliya,,,Madhesh,Siraha,Siraha-4,63165,106047,Bachelor's Degree,26.6333,86.2
717,342733,Kuseshwor Sah Sudi,Swatantra,,25,M,False,शब्द लाता पंजियार,साक्षर,,Siraha Kalyanpur Municipality Bhokraha,किरण कुमारी साह सुडी,,Madhesh,Siraha,Siraha-4,63165,106047,Literate / Non-Formal,26.6333,86.2
718,341029,Anil Sah,Swatantra,,18,M,False,Ram Nath Sah,स्‍नातक,TU,Siraha,,,Madhesh,Siraha,Siraha-4,63165,106047,Bachelor's Degree,26.6333,86.2
719,342773,Ramesh Kumar Sah,Swatantra,,17,M,False,Gauri Shankar Sah Kalal,+2,लर्ड बुद्द बिराटनगर,Siraha,Laxmi Kumari Sah,,Madhesh,Siraha,Siraha-4,63165,106047,Higher Secondary / Intermediate (10+2 / PCL),26.6333,86.2
720,340733,Visesh‍vara Yadav,Swatantra,,17,M,False,विल्टु गोहिवार यादव,S.L.C,जनता मा.वि.,Siraha Karjanha Municipality Mirchaiya,गायत्री देवी यादव,,Madhesh,Siraha,Siraha-4,63165,106047,Secondary Education (Grade 9-10 / SLC / SEE),26.6333,86.2
721,341185,Santosh Mahato,Swatantra,,17,M,False,Rajeshwar Mahato,+2,छिनमस्ता एजुकेश एकेडेमी राजविराज,Siraha,Sudha Devi,,Madhesh,Siraha,Siraha-4,63165,106047,Higher Secondary / Intermediate (10+2 / PCL),26.6333,86.2
722,342698,Nathuniya Sada,Swatantra,,16,M,False,Sewata Sada,निरक्षर,,Siraha,Paraniya Kumari Devi Sada,,Madhesh,Siraha,Siraha-4,63165,106047,Illiterate,26.6333,86.2
723,342760,Rajdev Yadav,Swatantra,,14,M,False,Siya Ram Yadav,९ कक्षा पास,,Siraha,Anita Devi Yadav,,Madhesh,Siraha,Siraha-4,63165,106047,Secondary Education (Grade 9-10 / SLC / SEE),26.6333,86.2
724,342750,Umesh Kumar Ram,Swatantra,,13,M,False,Ram Lakhan Mochi,M.DE,रारा बहुमुखि क्यामपस धनुषा जनकपुर,Siraha,Asha Devi Ram,,Madhesh,Siraha,Siraha-4,63165,106047,Master's Degree,26.6333,86.2
725,342211,Kameshvara Sinh,Swatantra,,12,M,False,फुदन  सिंह,बि.ए.,रामपुर चितवन,Siraha Kalyanpur Municipality Laxminiyan,सुशिला कुमारी सिंह,,Madhesh,Siraha,Siraha-4,63165,106047,Bachelor's Degree,26.6333,86.2
726,342316,Kedara Vish‍vakarma,Swatantra,,11,M,False,पदमे  मिजार,s.l.c,फुलकुमारी मा.वि.,Siraha Karjanha Municipality Badhara,मिना देवी विश्‍वकर्मा,,Madhesh,Siraha,Siraha-4,63165,106047,Secondary Education (Grade 9-10 / SLC / SEE),26.6333,86.2
727,341799,Dhanavira Kapaira Kevat,Swatantra,,11,M,False,राम भरोस कापैर,सामान्य,,Siraha Mirchaiya Municipality Malhania,जिवछी कुमारी कापैर,,Madhesh,Siraha,Siraha-4,63165,106047,Literate / Non-Formal,26.6333,86.2
728,342124,Shushil Kumar Singh,Swatantra,,11,M,False,गंगाराम  महतो,स्‍नातक,TU,Siraha Kalyanpur Municipality,उषा कुमारी महतो,,Madhesh,Siraha,Siraha-4,63165,106047,Bachelor's Degree,26.6333,86.2
729,342745,Yogendra Prasad Mahara,Swatantra,,9,M,False,लक्ष्‍मी  महरा,१० कक्षा पास,मोहन मा.वि. मिर्चैया,Siraha Karjanha Municipality Gautadi,अधाथिया देवी महरा,,Madhesh,Siraha,Siraha-4,63165,106047,Secondary Education (Grade 9-10 / SLC / SEE),26.6333,86.2
730,342766,Ram Vriksh Mehra,Swatantra,,7,M,False,ठिठर  महरा,साधारण लेखपढ,,Siraha Naraha Rural Municipality Naraha,मखनी देवी महरा,,Madhesh,Siraha,Siraha-4,63165,106047,Literate / Non-Formal,26.6333,86.2
731,341388,Vindeshvara Mahato,Swatantra,,6,M,False,कपलेश्वर  महतो,आ.ए,भारत,Siraha Narha Rural Municipality Barchhwa,इसैर देवी महतो,,Madhesh,Siraha,Siraha-4,63165,106047,Higher Secondary / Intermediate (10+2 / PCL),26.6333,86.2
732,342592,Bhageshvara Das,Swatantra,,4,M,False,कारीचन  दास,S.L.C,रामदुलारी मा.वि. कल्याणपुर,Siraha Kalyanpur Municipality Bishnupar,सोना वती  दास,,Madhesh,Siraha,Siraha-4,63165,106047,Secondary Education (Grade 9-10 / SLC / SEE),26.6333,86.2
733,340101,Ranjit Kumar Yadav,Swatantra,,4,M,False,Chandeshwar Yadav,स्‍नातक,PU,Siraha,Anju Kumari Yadav,,Madhesh,Siraha,Siraha-4,63165,106047,Bachelor's Degree,26.6333,86.2
734,342718,Jiwacha Mochi,Swatantra,,2,M,False,नन्दी  मोची,S.L.C,गोलबजार,Siraha Mirchaiya Municipality,रामकुमारी देवी मोची,,Madhesh,Siraha,Siraha-4,63165,106047,Secondary Education (Grade 9-10 / SLC / SEE),26.6333,86.2
735,339522,Jagadisha Kharel,Rastriya Swatantra Party,2528.0,32376,M,True,लोक नाथ खरेल,Bachelor,Nepal,Dolakha Kalinchok rural municipality,,,Bagmati,Dolakha,Dolakha-1,79815,170303,Bachelor's Degree,27.7833,86.2
736,339643,Parvata Gurung,Nepal Communist Party (Ekikrit Marxbadi Leninbadi),2598.0,17449,M,False,मकर ध्‍वज गुरुङ,Bachelor,Nepal,Dolakha Gourishankar Rural Municipality Kapti,सरस्‍वती  राई गुरुङ,,Bagmati,Dolakha,Dolakha-1,79815,170303,Bachelor's Degree,27.7833,86.2
737,340303,Vishala Khadka,Nepali Communist Party,2557.0,13065,M,False,वृष वहादुर खड्का,bachelor,nepal,Dolakha Gourishankar Rural Municipality,,,Bagmati,Dolakha,Dolakha-1,79815,170303,Bachelor's Degree,27.7833,86.2
738,341082,Ajaya Babu Shivakoti,Nepali Congress,2583.0,12298,M,False,श्याम प्रसाद शिवाकोटी,Master,Nepal,Dolakha Bhimeshwar Municipality,,,Bagmati,Dolakha,Dolakha-1,79815,170303,Master's Degree,27.7833,86.2
739,339379,Nima Dorje Lama,Ujyalo Nepal Party,2566.0,1663,M,False,सुन्‍दोर्जे  लामा,10+2,nepal,Kathmandu Kathmandu Metropolitan City,,,Bagmati,Dolakha,Dolakha-1,79815,170303,Higher Secondary / Intermediate (10+2 / PCL),27.7833,86.2
740,339571,Pravina Kumara Thokara/tamangg,Rastriya Prajatantra Party,2604.0,1010,M,False,छत्र बहादुर तामाङ्ग,Bachelor,Nepal,Dolakha Melung Rural Municipality Manidanda,गीता शाही ठकुरी,,Bagmati,Dolakha,Dolakha-1,79815,170303,Bachelor's Degree,27.7833,86.2
741,341818,Karna Bahadura Phuyal,Swatantra,,388,M,False,छत्र बहादुर फुयाल,sLc,Nepal,Dolakha Tamakoshi Rural Municipality Jausara,विन्दा  फुयाल,,Bagmati,Dolakha,Dolakha-1,79815,170303,Secondary Education (Grade 9-10 / SLC / SEE),27.7833,86.2
742,341033,Hepa Bahadura Thami,Shram Sanskriti Party,2501.0,381,M,False,मन बहादुर थामी,under slc,Nepal,Dolakha Vigu Rural Municipality Sherpa Alampu,भद्रि  थामी,,Bagmati,Dolakha,Dolakha-1,79815,170303,Secondary Education (Grade 9-10 / SLC / SEE),27.7833,86.2
743,340652,Shudarshana Karki,Rastriya Paribartan Party,2568.0,356,M,False,नारायण विक्रम कार्की,Bachelor,Nepal,Dolakha Shailung Rural Municipality Chulthe,रोजिता  कार्की,,Bagmati,Dolakha,Dolakha-1,79815,170303,Bachelor's Degree,27.7833,86.2
744,341889,Raja Kumara Lamichhane,Nepal Communist Party (Maoist),2526.0,165,M,False,इन्द्र बहादुर लामिछाने,10+2,Nepal,Dolakha Kalinchok Rural Municipality Bhadaure,,,Bagmati,Dolakha,Dolakha-1,79815,170303,Higher Secondary / Intermediate (10+2 / PCL),27.7833,86.2
745,341583,Vinoda Ghimire,Swatantra,,160,M,False,लाल बहादुर घिमिरे,10+2,Nepal,Dolakha Vaiteshwar Rural Municipality Khariswara,,,Bagmati,Dolakha,Dolakha-1,79815,170303,Higher Secondary / Intermediate (10+2 / PCL),27.7833,86.2
746,339341,Kumara Tamangg,Mongol National Organization,2511.0,103,M,False,राम बहादुर तामाङ्ग,10+2,nepal,Dolakha Bhimeshwar Municipality Chothang,,,Bagmati,Dolakha,Dolakha-1,79815,170303,Higher Secondary / Intermediate (10+2 / PCL),27.7833,86.2
747,341317,Gopala Nepali,"Janata Samajbadi Party, Nepal",2542.0,64,M,False,लाल बहादुर नेपाली,10+2,Nepal,Dolakha Vaiteshwar rural municipality area,,,Bagmati,Dolakha,Dolakha-1,79815,170303,Higher Secondary / Intermediate (10+2 / PCL),27.7833,86.2
748,341512,Kamala Khatri,Pragatishil Loktantrik Party,2516.0,60,M,False,राम कृष्ण के.सी.,10+2,Nepal,Dolakha Bhimeshwar Municipality Pipl Khatrigaon,,,Bagmati,Dolakha,Dolakha-1,79815,170303,Higher Secondary / Intermediate (10+2 / PCL),27.7833,86.2
749,339306,Vimala Shreshtha,Nepal Majdur Kisan Party,2578.0,40,F,False,कृष्ण  राज  श्रेष्ठ ,slc,nepal,Bhaktapur Changunarayan Municipality,नारायण  लाल  श्रेष्ठ ,,Bagmati,Dolakha,Dolakha-1,79815,170303,Secondary Education (Grade 9-10 / SLC / SEE),27.7833,86.2
750,341380,Madhava Koeerala Khatri,Swatantra,,33,M,False,हरि वहादुर खत्री,slc,Nepal,Dolakha Shailung rural municipality,भगवती  कोईराला,,Bagmati,Dolakha,Dolakha-1,79815,170303,Secondary Education (Grade 9-10 / SLC / SEE),27.7833,86.2
751,342219,Purna Bahadura Shivakoti,Swatantra,,30,M,False,हरी लाल शिवाकोटी,साधारण,,Dolakha Kalinchok rural municipality,लक्ष्‍मी  शिवाकोटी,,Bagmati,Dolakha,Dolakha-1,79815,170303,Literate / Non-Formal,27.7833,86.2
752,341969,Sukra Tamangg,Aam Janata Party (Ekal Chunab Chinha),2581.0,24,M,False,चक्र बहादुर तमाङ्ग,under slc,,Dolakha Shailung Rural Municipality,निम  तमाङ्ग,,Bagmati,Dolakha,Dolakha-1,79815,170303,Secondary Education (Grade 9-10 / SLC / SEE),27.7833,86.2
753,342272,Sandesha Koirala,Swatantra,,20,M,False,राम बहादुर खत्री,10+2,Nepal,Dolakha Shailung Rural Municipality Dhand,,,Bagmati,Dolakha,Dolakha-1,79815,170303,Higher Secondary / Intermediate (10+2 / PCL),27.7833,86.2
754,339358,Hari Bola Basnet,Swatantra,,15,M,False,कृति बहादुर बस्‍नेत,10+2,nepal,Dolakha Bhimeshwar Municipality Sakhine,कल्पना  बस्नेत,,Bagmati,Dolakha,Dolakha-1,79815,170303,Higher Secondary / Intermediate (10+2 / PCL),27.7833,86.2
755,341178,Suresa Upreti,Swatantra,,14,M,False,रामजी  उप्रेती,10+2,Nepal,Dolakha Tamakoshi rural municipality Gopikhola,सविता  उप्रेती,,Bagmati,Dolakha,Dolakha-1,79815,170303,Higher Secondary / Intermediate (10+2 / PCL),27.7833,86.2
756,342032,Sarmila Phuyala Chaulagaee,Swatantra,,13,F,False,देबि  प्रसाद  फुयाल ,slc,Nepal,Dolakha Bhimeshwar Municipality,दिपक   चौलागाई,,Bagmati,Dolakha,Dolakha-1,79815,170303,Secondary Education (Grade 9-10 / SLC / SEE),27.7833,86.2
757,339352,Prakasha Dahal,Swatantra,,12,M,False,तिर्थ बहादुर खत्री,slc,nepal,Dolakha Vaiteshwar Rural Municipality,सरिता   दहाल,,Bagmati,Dolakha,Dolakha-1,79815,170303,Secondary Education (Grade 9-10 / SLC / SEE),27.7833,86.2
758,340617,Sangita Shresh‍th,Swatantra,,12,F,False,राम बहादुर श्रेष्‍ठ,साधारण,,Dolakha Gourishankar Rural Municipality Gyanjamu,टिका बहादुर श्रेष्‍ठ,,Bagmati,Dolakha,Dolakha-1,79815,170303,Literate / Non-Formal,27.7833,86.2
759,340975,Sudipa Khad‍ka,Swatantra,,10,M,False,,10+2,Nepal,Dolakha Melung Rural Municipality Khadka Wholesale,कमला   खड्‍का ,,Bagmati,Dolakha,Dolakha-1,79815,170303,Higher Secondary / Intermediate (10+2 / PCL),27.7833,86.2
760,340591,Ramila Sarki,Swatantra,,9,F,False,गणेश बहादुर वयलकोटी सार्की,साधारण ,,Dolakha Vigu Rural Municipality Dhursa,राउन्ने  सार्की,,Bagmati,Dolakha,Dolakha-1,79815,170303,Literate / Non-Formal,27.7833,86.2
761,341705,Puskara Kumara Adhikari,Swatantra,,8,M,False,नेत्र बहादुर अधिकारी,10+2,Nepal,Dolakha Vaiteshwar Rural Municipality Shitalwasti,,,Bagmati,Dolakha,Dolakha-1,79815,170303,Higher Secondary / Intermediate (10+2 / PCL),27.7833,86.2
762,341431,Mahendra Khadka,Swatantra,,8,M,False,रमेश कुमार खड्का,Bachelor,Nepal,Dolakha Tamakoshi rural municipality Fedi,,,Bagmati,Dolakha,Dolakha-1,79815,170303,Bachelor's Degree,27.7833,86.2
763,341648,Bharata Kumara Shreshth,Swatantra,,7,M,False,कृष्ण  बहादुर  श्रेष्ठ,Bachelor,Nepal,Dolakha Vaiteshwar Rural Municipality Kshatrapa,भगवती   श्रेष्ठ,,Bagmati,Dolakha,Dolakha-1,79815,170303,Bachelor's Degree,27.7833,86.2
764,339722,Ramakaji Lama,Swatantra,,7,M,False,दल बहादुर तमाङ,Under SLC,Nepal,Dolakha Bhimeshwar Municipality Chothang,राम माया तमाङ,,Bagmati,Dolakha,Dolakha-1,79815,170303,Secondary Education (Grade 9-10 / SLC / SEE),27.7833,86.2
765,341262,Rima Bahadura Oli,Swatantra,,5,M,False,ओकलाल  ओली,10+2,Nepal,Dolakha Vigu Rural Municipality Nayaghar,,,Bagmati,Dolakha,Dolakha-1,79815,170303,Higher Secondary / Intermediate (10+2 / PCL),27.7833,86.2
766,340911,Luka Dorje Sherpa,Swatantra,,5,M,False,न्योदोर्जी  शेर्पा,10,Nepal,Dolakha Jiri Municipal Pottale,सोमडोमा  शेर्पा,,Bagmati,Dolakha,Dolakha-1,79815,170303,Secondary Education (Grade 9-10 / SLC / SEE),27.7833,86.2
767,339325,Sumana Thapa,Swatantra,,5,M,False,तिर्थ बहादुर थापा,slc,nepal,Dolakha Bhimeshwar Municipality Garashwara,गीता भट्ट क्षेत्री (थापा),,Bagmati,Dolakha,Dolakha-1,79815,170303,Secondary Education (Grade 9-10 / SLC / SEE),27.7833,86.2
768,340091,Krishna Hari Budhathoki,Rastriya Swatantra Party,2528.0,24808,M,True,गणेश बहादुर बुढाथोकी,Ph.D,त्रिभुवन वि.,Ramechhap Manthali Municipality,सुजा  बुढाथोकी,वैकिङ्ग वित्तिय क्षेत्र सामाजिक मानवीय भूमिका अध्ययन अनुसन्धान,Bagmati,Ramechhap,Ramechhap-1,81994,187939,Doctorate / PhD,27.3333,86.0833
769,340239,Madhav Prasad Dhungel,Nepal Communist Party (Ekikrit Marxbadi Leninbadi),2598.0,17609,M,False,Bodh Raj Dhungel,स्नाकोत्तर,त्रि.वि.,Ramechhap,Sarita Dhungel,,Bagmati,Ramechhap,Ramechhap-1,81994,187939,Master's Degree,27.3333,86.0833
770,341939,Ram Chandra Khadka,Nepali Congress,2583.0,16307,M,False,Bhakta Bahadur Khadka,स्नातक,त्रि.वि.,Ramechhap,Urmila Khadka,शिक्षण सामाजिक राजिनितिक,Bagmati,Ramechhap,Ramechhap-1,81994,187939,Bachelor's Degree,27.3333,86.0833
771,339706,Shyam Kumar Shrestha,Nepali Communist Party,2557.0,13354,M,False,Tirtha Das Shrestha,M.A.,,Ramechhap,Tika Maya Shrestha,2048 सालदेखी राजनितिक सामाजिक क्षेत्रमा निरन्तर क्रियाशिल पार्टी केन्द्रीय कमिटिमा 13 वर्ष विभिन्न जिम्मेवारीमा रहेको,Bagmati,Ramechhap,Ramechhap-1,81994,187939,Master's Degree,27.3333,86.0833
772,341242,Dip Bahadur Yonjan,Ujyalo Nepal Party,2566.0,7201,M,False,Singh Bahadur Tamang,+2,,Ramechhap,,समाजसेवी सामाजिक अभियान्ता,Bagmati,Ramechhap,Ramechhap-1,81994,187939,Higher Secondary / Intermediate (10+2 / PCL),27.3333,86.0833
773,340741,Dhal Bahadur Khapangi Magar,Shram Sanskriti Party,2501.0,1336,M,False,Bhim Thapa,स्नातक,,Ramechhap,- - -,,Bagmati,Ramechhap,Ramechhap-1,81994,187939,Bachelor's Degree,27.3333,86.0833
774,339874,Gore Tamang,Rastriya Prajatantra Party,2604.0,543,M,False,Thule Bahadur Tamang,साधारण,,Ramechhap,Rupa Maya Tamang,निर्माण व्यवसायी,Bagmati,Ramechhap,Ramechhap-1,81994,187939,Literate / Non-Formal,27.3333,86.0833
775,340407,Arjun Bahadur Thapa Magar,Rastriya Janamorcha,2522.0,161,M,False,Min Bahadur Thapa Magar,साक्षर,,Ramechhap,Sant Maya Thapa Magar,,Bagmati,Ramechhap,Ramechhap-1,81994,187939,Literate / Non-Formal,27.3333,86.0833
776,342126,Yamun Bahadur Basnet,Nepal Communist Party (Maoist),2526.0,156,M,False,Yagya Bahadur Basnet,slc,गौरी शंकर,Ramechhap,Kalpana Basnet,कानूनी राजनैतिक सामाजिक अनुभव,Bagmati,Ramechhap,Ramechhap-1,81994,187939,Secondary Education (Grade 9-10 / SLC / SEE),27.3333,86.0833
777,341413,Birendra Shrestha,Pragatishil Loktantrik Party,2516.0,115,M,False,Indra Bahadur Shrestha,MAA-Phd M.Ed,त्रि.वि.,Ramechhap,Goma Shrestha,व्यवसाय समाजसेवा शिक्षणपेशा IT,Bagmati,Ramechhap,Ramechhap-1,81994,187939,Doctorate / PhD,27.3333,86.0833
778,340628,Arun Karki,Swatantra,,98,M,False,Bhim Bahadur Karki,+2,श्री गौरीशंकर मा.वि.,Ramechhap,,,Bagmati,Ramechhap,Ramechhap-1,81994,187939,Higher Secondary / Intermediate (10+2 / PCL),27.3333,86.0833
779,340907,Yam Bahadur Moktan,National Republic Nepal,2504.0,75,M,False,Singh Man Tamang,llm,,Ramechhap,Bimala Deula,,Bagmati,Ramechhap,Ramechhap-1,81994,187939,Master's Degree,27.3333,86.0833
780,341491,Santosh Ghimire,Swatantra,,61,M,False,Keshab Prasad Ghimire,+2,,Ramechhap,,,Bagmati,Ramechhap,Ramechhap-1,81994,187939,Higher Secondary / Intermediate (10+2 / PCL),27.3333,86.0833
781,339396,Keshari Shrestha,Nepal Majdur Kisan Party,2578.0,56,F,False,Bhim Bahadur Shrestha,वि.एड,,Arghakhanchi,Umesh Lal Pradhan,,Bagmati,Ramechhap,Ramechhap-1,81994,187939,Bachelor's Degree,27.3333,86.0833
782,342376,Binod Ghising,Mongol National Organization,2511.0,56,M,False,Thulokanchha Tamang,एस एल सि,,Ramechhap,Dhanmaya Tamang,,Bagmati,Ramechhap,Ramechhap-1,81994,187939,Secondary Education (Grade 9-10 / SLC / SEE),27.3333,86.0833
783,341626,Padam Bahadur Tamang,Aam Janata Party (Ekal Chunab Chinha),2581.0,36,M,False,Bijule Tamang,एस एल सी,,Ramechhap,Purnima/Devi Tamang,शिक्षा राजनिति,Bagmati,Ramechhap,Ramechhap-1,81994,187939,Secondary Education (Grade 9-10 / SLC / SEE),27.3333,86.0833
